0    14    2    11    0.03978874
0    14    2    13    -0.02842053
0    14    4    11    -0.06252516
0    14    4    13    0.07389337
0    14    5    8    -0.01515761
0    14    5    9    0.01136821
0    14    5    10    0.03536777
0    14    6    8    -0.03978874
0    14    6    9    -0.05115695
0    14    6    10    0.03978874
0    14    7    8    0.02526269
0    14    7    9    -0.06820926
0    14    7    10    -0.00505254
0    14    8    5    0.01421026
0    14    8    6    -0.05034493
0    14    8    7    0.00663146
0    14    9    5    0.03004456
0    14    9    6    -0.04384881
0    14    9    7    -0.03004456
0    14    10    5    0.03884138
0    14    10    6    0.00974418
0    14    10    7    -0.01799967
0    14    11    2    0.06252516
0    14    11    3    -0.03580240
0    14    11    4    -0.05223963
0    14    12    2    0.02585729
0    14    12    3    -0.01542829
0    14    12    4    -0.02585729
0    14    13    2    -0.01272157
0    14    13    3    0.01591218
0    14    13    4    0.02300709
0    14    14    0    0.03315728
0    14    14    1    -0.03108213
0    14    15    0    -0.01872146
0    14    15    1    0.02079661
0    15    2    11    -0.06252516
0    15    2    13    0.07389337
0    15    4    11    0.03978874
0    15    4    13    -0.02842053
0    15    5    8    0.02526269
0    15    5    9    -0.06820926
0    15    5    10    -0.00505254
0    15    6    8    0.03978874
0    15    6    9    0.05115695
0    15    6    10    -0.03978874
0    15    7    8    -0.01515761
0    15    7    9    0.01136821
0    15    7    10    0.03536777
0    15    8    5    0.03884138
0    15    8    6    0.00974418
0    15    8    7    -0.01799967
0    15    9    5    -0.03004456
0    15    9    6    0.04384881
0    15    9    7    0.03004456
0    15    10    5    0.01421026
0    15    10    6    -0.05034493
0    15    10    7    0.00663146
0    15    11    2    -0.01272157
0    15    11    3    0.01591218
0    15    11    4    0.02300709
0    15    12    2    -0.02585729
0    15    12    3    0.01542829
0    15    12    4    0.02585729
0    15    13    2    0.06252516
0    15    13    3    -0.03580240
0    15    13    4    -0.05223963
0    15    14    0    -0.01872146
0    15    14    1    0.02079661
0    15    15    0    0.03315728
0    15    15    1    -0.03108213
1    14    2    11    -0.02842053
1    14    2    13    0.03978874
1    14    4    11    0.07389337
1    14    4    13    -0.06252516
1    14    5    8    0.03536777
1    14    5    9    -0.01136821
1    14    5    10    -0.01515761
1    14    6    8    0.03978874
1    14    6    9    0.05115695
1    14    6    10    -0.03978874
1    14    7    8    -0.00505254
1    14    7    9    0.06820926
1    14    7    10    0.02526269
1    14    8    5    0.00663146
1    14    8    6    0.05034493
1    14    8    7    0.01421026
1    14    9    5    -0.03004456
1    14    9    6    0.04384881
1    14    9    7    0.03004456
1    14    10    5    -0.01799967
1    14    10    6    -0.00974418
1    14    10    7    0.03884138
1    14    11    2    -0.05223963
1    14    11    3    0.03580240
1    14    11    4    0.06252516
1    14    12    2    -0.02585729
1    14    12    3    0.01542829
1    14    12    4    0.02585729
1    14    13    2    0.02300709
1    14    13    3    -0.01591218
1    14    13    4    -0.01272157
1    14    14    0    -0.03108213
1    14    14    1    0.03315728
1    14    15    0    0.02079661
1    14    15    1    -0.01872146
1    15    2    11    0.07389337
1    15    2    13    -0.06252516
1    15    4    11    -0.02842053
1    15    4    13    0.03978874
1    15    5    8    -0.00505254
1    15    5    9    0.06820926
1    15    5    10    0.02526269
1    15    6    8    -0.03978874
1    15    6    9    -0.05115695
1    15    6    10    0.03978874
1    15    7    8    0.03536777
1    15    7    9    -0.01136821
1    15    7    10    -0.01515761
1    15    8    5    -0.01799967
1    15    8    6    -0.00974418
1    15    8    7    0.03884138
1    15    9    5    0.03004456
1    15    9    6    -0.04384881
1    15    9    7    -0.03004456
1    15    10    5    0.00663146
1    15    10    6    0.05034493
1    15    10    7    0.01421026
1    15    11    2    0.02300709
1    15    11    3    -0.01591218
1    15    11    4    -0.01272157
1    15    12    2    0.02585729
1    15    12    3    -0.01542829
1    15    12    4    -0.02585729
1    15    13    2    -0.05223963
1    15    13    3    0.03580240
1    15    13    4    0.06252516
1    15    14    0    0.02079661
1    15    14    1    -0.01872146
1    15    15    0    -0.03108213
1    15    15    1    0.03315728
2    11    0    14    0.03978874
2    11    0    15    -0.02842053
2    11    1    14    -0.06252516
2    11    1    15    0.07389337
2    11    2    11    0.03940980
2    11    2    12    0.01113853
2    11    2    13    0.01111558
2    11    3    11    -0.03898484
2    11    3    12    -0.03069417
2    11    3    13    0.03898484
2    11    4    11    -0.05961995
2    11    4    12    -0.06683115
2    11    4    13    0.11014533
2    11    5    8    0.05286218
2    11    5    9    -0.04449842
2    11    5    10    0.05134642
2    11    6    8    -0.01965076
2    11    6    9    -0.05554183
2    11    6    10    0.01965076
2    11    7    8    0.03050470
2    11    7    9    -0.08379995
2    11    7    10    0.07370390
2    11    8    5    0.10686118
2    11    8    6    -0.09192010
2    11    8    7    -0.00400594
2    11    9    5    0.01965076
2    11    9    6    -0.06772205
2    11    9    7    -0.01965076
2    11    10    5    0.11833765
2    11    10    6    -0.05261857
2    11    10    7    -0.01548242
2    11    11    2    0.15593395
2    11    11    3    -0.07080920
2    11    11    4    -0.10405521
2    11    12    2    0.04495191
2    11    12    3    -0.02013797
2    11    12    4    -0.04495191
2    11    13    2    0.02307025
2    11    13    3    0.01909462
2    11    13    4    0.02880849
2    11    14    0    0.06252516
2    11    14    1    -0.05223963
2    11    15    0    -0.01272157
2    11    15    1    0.02300709
2    12    2    11    0.03898484
2    12    2    12    0.03069417
2    12    2    13    -0.03898484
2    12    4    11    -0.03898484
2    12    4    12    -0.03069417
2    12    4    13    0.03898484
2    12    5    8    -0.01233194
2    12    5    9    0.05489702
2    12    5    10    0.01233194
2    12    6    8    -0.00835389
2    12    6    9    -0.04455410
2    12    6    10    0.00835389
2    12    7    8    0.01233194
2    12    7    9    -0.05489702
2    12    7    10    -0.01233194
2    12    8    5    -0.03222216
2    12    8    6    -0.00517146
2    12    8    7    0.03222216
2    12    9    5    0.04566796
2    12    9    6    -0.05792033
2    12    9    7    -0.04566796
2    12    10    5    0.03222216
2    12    10    6    0.00517146
2    12    10    7    -0.03222216
2    12    11    2    0.04495191
2    12    11    3    -0.02013797
2    12    11    4    -0.04495191
2    12    12    2    0.04388129
2    12    12    3    -0.01336623
2    12    12    4    -0.04388129
2    12    13    2    -0.04495191
2    12    13    3    0.02013797
2    12    13    4    0.04495191
2    12    14    0    0.02585729
2    12    14    1    -0.02585729
2    12    15    0    -0.02585729
2    12    15    1    0.02585729
2    13    0    14    -0.06252516
2    13    0    15    0.07389337
2    13    1    14    0.03978874
2    13    1    15    -0.02842053
2    13    2    11    -0.05961995
2    13    2    12    -0.06683115
2    13    2    13    0.11014533
2    13    3    11    0.03898484
2    13    3    12    0.03069417
2    13    3    13    -0.03898484
2    13    4    11    0.03940980
2    13    4    12    0.01113853
2    13    4    13    0.01111558
2    13    5    8    0.03050470
2    13    5    9    -0.08379995
2    13    5    10    0.07370390
2    13    6    8    0.01965076
2    13    6    9    0.05554183
2    13    6    10    -0.01965076
2    13    7    8    0.05286218
2    13    7    9    -0.04449842
2    13    7    10    0.05134642
2    13    8    5    0.11833765
2    13    8    6    -0.05261857
2    13    8    7    -0.01548242
2    13    9    5    -0.01965076
2    13    9    6    0.06772205
2    13    9    7    0.01965076
2    13    10    5    0.10686118
2    13    10    6    -0.09192010
2    13    10    7    -0.00400594
2    13    11    2    0.02307025
2    13    11    3    0.01909462
2    13    11    4    0.02880849
2    13    12    2    -0.04495191
2    13    12    3    0.02013797
2    13    12    4    0.04495191
2    13    13    2    0.15593395
2    13    13    3    -0.07080920
2    13    13    4    -0.10405521
2    13    14    0    -0.01272157
2    13    14    1    0.02300709
2    13    15    0    0.06252516
2    13    15    1    -0.05223963
3    11    2    11    -0.01113853
3    11    2    13    0.01113853
3    11    3    11    0.03069417
3    11    3    13    -0.03069417
3    11    4    11    0.06683115
3    11    4    13    -0.06683115
3    11    5    8    0.03421119
3    11    5    9    0.03341558
3    11    5    10    -0.03421119
3    11    6    8    0.05489702
3    11    6    9    0.04455410
3    11    6    10    -0.05489702
3    11    7    8    0.00954731
3    11    7    9    0.05012337
3    11    7    10    -0.00954731
3    11    8    5    0.01034292
3    11    8    6    0.08465280
3    11    8    7    -0.01034292
3    11    9    5    -0.00517146
3    11    9    6    0.05792033
3    11    9    7    0.00517146
3    11    10    5    -0.05410141
3    11    10    6    -0.00668312
3    11    10    7    0.05410141
3    11    11    2    -0.07080920
3    11    11    3    0.05638632
3    11    11    4    0.07080920
3    11    12    2    -0.02013797
3    11    12    3    0.01336623
3    11    12    4    0.02013797
3    11    13    2    0.01909462
3    11    13    3    -0.03137626
3    11    13    4    -0.01909462
3    11    14    0    -0.03580240
3    11    14    1    0.03580240
3    11    15    0    0.01591218
3    11    15    1    -0.01591218
3    12    2    11    -0.03069417
3    12    2    13    0.03069417
3    12    4    11    0.03069417
3    12    4    13    -0.03069417
3    12    5    8    0.01753952
3    12    5    9    -0.02728370
3    12    5    10    -0.01753952
3    12    6    8    0.02728370
3    12    6    9    0.03183099
3    12    6    10    -0.02728370
3    12    7    8    -0.01753952
3    12    7    9    0.02728370
3    12    7    10    0.01753952
3    12    8    5    0.00941937
3    12    8    6    0.02182696
3    12    8    7    -0.00941937
3    12    9    5    -0.02182696
3    12    9    6    0.02546479
3    12    9    7    0.02182696
3    12    10    5    -0.00941937
3    12    10    6    -0.02182696
3    12    10    7    0.00941937
3    12    11    2    -0.02013797
3    12    11    3    0.01336623
3    12    11    4    0.02013797
3    12    12    2    -0.01336623
3    12    12    3    0.00954930
3    12    12    4    0.01336623
3    12    13    2    0.02013797
3    12    13    3    -0.01336623
3    12    13    4    -0.02013797
3    12    14    0    -0.01542829
3    12    14    1    0.01542829
3    12    15    0    0.01542829
3    12    15    1    -0.01542829
3    13    2    11    0.06683115
3    13    2    13    -0.06683115
3    13    3    11    -0.03069417
3    13    3    13    0.03069417
3    13    4    11    -0.01113853
3    13    4    13    0.01113853
3    13    5    8    0.00954731
3    13    5    9    0.05012337
3    13    5    10    -0.00954731
3    13    6    8    -0.05489702
3    13    6    9    -0.04455410
3    13    6    10    0.05489702
3    13    7    8    0.03421119
3    13    7    9    0.03341558
3    13    7    10    -0.03421119
3    13    8    5    -0.05410141
3    13    8    6    -0.00668312
3    13    8    7    0.05410141
3    13    9    5    0.00517146
3    13    9    6    -0.05792033
3    13    9    7    -0.00517146
3    13    10    5    0.01034292
3    13    10    6    0.08465280
3    13    10    7    -0.01034292
3    13    11    2    0.01909462
3    13    11    3    -0.03137626
3    13    11    4    -0.01909462
3    13    12    2    0.02013797
3    13    12    3    -0.01336623
3    13    12    4    -0.02013797
3    13    13    2    -0.07080920
3    13    13    3    0.05638632
3    13    13    4    0.07080920
3    13    14    0    0.01591218
3    13    14    1    -0.01591218
3    13    15    0    -0.03580240
3    13    15    1    0.03580240
4    11    0    14    -0.02842053
