0    11    1    10    0.00000812
0    11    2    9    0.00003868
0    11    3    8    0.00011661
0    11    4    7    0.00023304
0    11    5    6    0.00032631
0    11    6    5    0.00032629
0    11    7    4    0.00023307
0    11    8    3    0.00011653
0    11    9    2    0.00003884
0    11    10    1    0.00000777
0    11    11    0    0.00000071
1    10    0    11    0.00000812
1    10    1    10    0.00008509
1    10    2    9    0.00042757
1    10    3    8    0.00128170
1    10    4    7    0.00256385
1    10    5    6    0.00358921
1    10    6    5    0.00358928
1    10    7    4    0.00256375
1    10    8    3    0.00128188
1    10    9    2    0.00042729
1    10    10    1    0.00008546
1    10    11    0    0.00000777
2    9    0    11    0.00003868
2    9    1    10    0.00042757
2    9    2    9    0.00213617
2    9    3    8    0.00640963
2    9    4    7    0.01281860
2    9    5    6    0.01794638
2    9    6    5    0.01794622
2    9    7    4    0.01281879
2    9    8    3    0.00640937
2    9    9    2    0.00213646
2    9    10    1    0.00042729
2    9    11    0    0.00003884
3    8    0    11    0.00011661
3    8    1    10    0.00128170
3    8    2    9    0.00640963
3    8    3    8    0.01922789
3    8    4    7    0.03845653
3    8    5    6    0.05383865
3    8    6    5    0.05383893
3    8    7    4    0.03845624
3    8    8    3    0.01922818
3    8    9    2    0.00640937
3    8    10    1    0.00128188
3    8    11    0    0.00011653
4    7    0    11    0.00023304
4    7    1    10    0.00256385
4    7    2    9    0.01281860
4    7    3    8    0.03845653
4    7    4    7    0.07691236
4    7    5    6    0.10767786
4    7    6    5    0.10767748
4    7    7    4    0.07691271
4    7    8    3    0.03845624
4    7    9    2    0.01281879
4    7    10    1    0.00256375
4    7    11    0    0.00023307
5    6    0    11    0.00032631
5    6    1    10    0.00358921
5    6    2    9    0.01794638
5    6    3    8    0.05383865
5    6    4    7    0.10767786
5    6    5    6    0.15074847
5    6    6    5    0.15074892
5    6    7    4    0.10767748
5    6    8    3    0.05383893
5    6    9    2    0.01794622
5    6    10    1    0.00358928
5    6    11    0    0.00032629
6    5    0    11    0.00032629
6    5    1    10    0.00358928
6    5    2    9    0.01794622
6    5    3    8    0.05383893
6    5    4    7    0.10767748
6    5    5    6    0.15074892
6    5    6    5    0.15074847
6    5    7    4    0.10767786
6    5    8    3    0.05383865
6    5    9    2    0.01794638
6    5    10    1    0.00358921
6    5    11    0    0.00032631
7    4    0    11    0.00023307
7    4    1    10    0.00256375
7    4    2    9    0.01281879
7    4    3    8    0.03845624
7    4    4    7    0.07691271
7    4    5    6    0.10767748
7    4    6    5    0.10767786
7    4    7    4    0.07691236
7    4    8    3    0.03845653
7    4    9    2    0.01281860
7    4    10    1    0.00256385
7    4    11    0    0.00023304
8    3    0    11    0.00011653
8    3    1    10    0.00128188
8    3    2    9    0.00640937
8    3    3    8    0.01922818
8    3    4    7    0.03845624
8    3    5    6    0.05383893
8    3    6    5    0.05383865
8    3    7    4    0.03845653
8    3    8    3    0.01922789
8    3    9    2    0.00640963
8    3    10    1    0.00128170
8    3    11    0    0.00011661
9    2    0    11    0.00003884
9    2    1    10    0.00042729
9    2    2    9    0.00213646
9    2    3    8    0.00640937
9    2    4    7    0.01281879
9    2    5    6    0.01794622
9    2    6    5    0.01794638
9    2    7    4    0.01281860
9    2    8    3    0.00640963
9    2    9    2    0.00213617
9    2    10    1    0.00042757
9    2    11    0    0.00003868
10    1    0    11    0.00000777
10    1    1    10    0.00008546
10    1    2    9    0.00042729
10    1    3    8    0.00128188
10    1    4    7    0.00256375
10    1    5    6    0.00358928
10    1    6    5    0.00358921
10    1    7    4    0.00256385
10    1    8    3    0.00128170
10    1    9    2    0.00042757
10    1    10    1    0.00008509
10    1    11    0    0.00000812
11    0    0    11    0.00000071
11    0    1    10    0.00000777
11    0    2    9    0.00003884
11    0    3    8    0.00011653
11    0    4    7    0.00023307
11    0    5    6    0.00032629
11    0    6    5    0.00032631
11    0    7    4    0.00023304
11    0    8    3    0.00011661
11    0    9    2    0.00003868
11    0    10    1    0.00000812
