3.500000000000000000e+00 -4.957706080512591598e+02
3.500000000000000000e+00 -4.073799231193854098e+02
3.500000000000000000e+00 -2.497005708325177125e+02
3.500000000000000000e+00 -1.744938577953403183e+02
3.500000000000000000e+00 -1.570727251531982347e+02
3.500000000000000000e+00 -7.783844230288768529e+01
3.500000000000000000e+00 2.104193105765653726e+01
3.500000000000000000e+00 9.477065208290893850e+01
3.500000000000000000e+00 2.426380097140225871e+02
4.500000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+00 -8.608801508910419216e+02
1.500000000000000000e+00 -7.507494208799214448e+02
1.500000000000000000e+00 -7.063798969197227962e+02
1.500000000000000000e+00 -6.688481736944048635e+02
1.500000000000000000e+00 -6.200460879797924463e+02
1.500000000000000000e+00 -6.032047632190207196e+02
1.500000000000000000e+00 -5.585885777302302131e+02
1.500000000000000000e+00 -4.971036930922029455e+02
1.500000000000000000e+00 -4.774820221261178403e+02
1.500000000000000000e+00 -4.336194779243380140e+02
1.500000000000000000e+00 -4.332004966849784751e+02
1.500000000000000000e+00 -3.977778384797501303e+02
1.500000000000000000e+00 -3.956611278818913320e+02
1.500000000000000000e+00 -3.680513047749526550e+02
1.500000000000000000e+00 -3.489418453562871605e+02
1.500000000000000000e+00 -3.102952639498998337e+02
1.500000000000000000e+00 -3.020329907345492302e+02
1.500000000000000000e+00 -2.843234644026658771e+02
1.500000000000000000e+00 -2.341723770660781554e+02
1.500000000000000000e+00 -2.309522270432070741e+02
1.500000000000000000e+00 -2.036176820179690310e+02
1.500000000000000000e+00 -1.869742497788920446e+02
1.500000000000000000e+00 -1.686186375461752220e+02
1.500000000000000000e+00 -1.392020577126505714e+02
1.500000000000000000e+00 -1.030649338545397597e+02
1.500000000000000000e+00 -9.141512729931434933e+01
1.500000000000000000e+00 -7.993964666195616076e+01
1.500000000000000000e+00 -7.000621936811774049e+01
1.500000000000000000e+00 -3.921577519999995332e+01
1.500000000000000000e+00 -2.218297806501472280e+01
1.500000000000000000e+00 -1.355144159552567729e+01
1.500000000000000000e+00 9.677866525000601072e+00
1.500000000000000000e+00 5.168657962788779514e+01
1.500000000000000000e+00 7.433459120519484031e+01
1.500000000000000000e+00 1.501679927757296298e+02
1.500000000000000000e+00 1.679313356684558869e+02
1.500000000000000000e+00 2.187003928622215767e+02
1.500000000000000000e+00 2.835643949788770328e+02
1.500000000000000000e+00 3.169550748190616218e+02
1.500000000000000000e+00 3.846961294687794748e+02
2.500000000000000000e+00 -6.329335587993392664e+02
2.500000000000000000e+00 -5.328458563353884756e+02
2.500000000000000000e+00 -3.848344413541286713e+02
2.500000000000000000e+00 -3.017990736409929013e+02
2.500000000000000000e+00 -2.425572433675759498e+02
2.500000000000000000e+00 -2.159210326713817096e+02
2.500000000000000000e+00 -1.457240982657669406e+02
2.500000000000000000e+00 -1.077201937346497829e+02
2.500000000000000000e+00 1.772349560224719900e+00
2.500000000000000000e+00 7.965105247293308821e+01
2.500000000000000000e+00 1.659006866371586568e+02
2.500000000000000000e+00 2.361984990989072060e+02
5.000000000000000000e-01 -9.511130216066417233e+02
5.000000000000000000e-01 -8.698203627207265072e+02
5.000000000000000000e-01 -7.125675486371876559e+02
5.000000000000000000e-01 -6.623184510490813182e+02
5.000000000000000000e-01 -6.442757606056032955e+02
5.000000000000000000e-01 -6.316984360974093988e+02
5.000000000000000000e-01 -6.101742785861259790e+02
5.000000000000000000e-01 -6.013474246133653196e+02
5.000000000000000000e-01 -5.784176799949300403e+02
5.000000000000000000e-01 -5.314474385602801476e+02
5.000000000000000000e-01 -5.048601997219941495e+02
5.000000000000000000e-01 -4.842656080144246289e+02
5.000000000000000000e-01 -4.561322564400675219e+02
5.000000000000000000e-01 -4.397594735610272210e+02
5.000000000000000000e-01 -4.358253409863363004e+02
5.000000000000000000e-01 -4.092743422308055870e+02
5.000000000000000000e-01 -4.038134976411834600e+02
5.000000000000000000e-01 -3.667201207278794755e+02
5.000000000000000000e-01 -3.358702623406983321e+02
5.000000000000000000e-01 -3.188616674399239628e+02
5.000000000000000000e-01 -2.979525866041475410e+02
5.000000000000000000e-01 -2.814612307106439744e+02
5.000000000000000000e-01 -2.721186505785001941e+02
5.000000000000000000e-01 -2.400607937997971817e+02
5.000000000000000000e-01 -2.380149527544601540e+02
5.000000000000000000e-01 -2.176233783779808846e+02
5.000000000000000000e-01 -2.049837074645188011e+02
5.000000000000000000e-01 -2.045581666409345587e+02
5.000000000000000000e-01 -1.998389771057889277e+02
5.000000000000000000e-01 -1.900011137458816961e+02
5.000000000000000000e-01 -1.852896137404471517e+02
5.000000000000000000e-01 -1.709564283138404903e+02
5.000000000000000000e-01 -1.497711845948082612e+02
5.000000000000000000e-01 -1.274137302087548136e+02
5.000000000000000000e-01 -1.228163819712865603e+02
5.000000000000000000e-01 -1.057059318939460155e+02
5.000000000000000000e-01 -8.845327943504500467e+01
5.000000000000000000e-01 -2.537160713362446174e+01
5.000000000000000000e-01 -1.611137717433631522e+01
5.000000000000000000e-01 1.881809256053221802e+01
