3.500000000000000000e+00 -5.583283561078925317e+01
3.500000000000000000e+00 2.585638138401525339e+02
3.500000000000000000e+00 3.554271631813476802e+02
3.500000000000000000e+00 4.395101170561153481e+02
3.500000000000000000e+00 6.105890473889372743e+02
3.500000000000000000e+00 6.868488492971408732e+02
3.500000000000000000e+00 9.898728100631990401e+02
3.500000000000000000e+00 1.478481130839057187e+03
3.500000000000000000e+00 1.771484233544840663e+03
4.500000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+00 -2.057993319684050846e+02
1.500000000000000000e+00 -1.074931915782726861e+02
1.500000000000000000e+00 3.323247588556176879e+01
1.500000000000000000e+00 1.379221952443131727e+02
1.500000000000000000e+00 2.128856367999993608e+02
1.500000000000000000e+00 2.370013418434598975e+02
1.500000000000000000e+00 2.753817792373634461e+02
1.500000000000000000e+00 3.653526619405503766e+02
1.500000000000000000e+00 4.177613162272633645e+02
1.500000000000000000e+00 5.020464204130905728e+02
1.500000000000000000e+00 5.079530616558062661e+02
1.500000000000000000e+00 5.746480828576897011e+02
1.500000000000000000e+00 6.223853810756540952e+02
1.500000000000000000e+00 6.579688193319960874e+02
1.500000000000000000e+00 7.551098902015153271e+02
1.500000000000000000e+00 7.762518205005297887e+02
1.500000000000000000e+00 8.711190305809631127e+02
1.500000000000000000e+00 8.885552880782176999e+02
1.500000000000000000e+00 1.010727022588872273e+03
1.500000000000000000e+00 1.116220620837722436e+03
1.500000000000000000e+00 1.131363153847801414e+03
1.500000000000000000e+00 1.229547716199789420e+03
1.500000000000000000e+00 1.280264994879888945e+03
1.500000000000000000e+00 1.333724176251425206e+03
1.500000000000000000e+00 1.427820480251654544e+03
1.500000000000000000e+00 1.505127108798555810e+03
1.500000000000000000e+00 1.527023705502584789e+03
1.500000000000000000e+00 1.602583573486227124e+03
1.500000000000000000e+00 1.722168393055967272e+03
1.500000000000000000e+00 1.785346529149992875e+03
1.500000000000000000e+00 1.898835972130222672e+03
1.500000000000000000e+00 2.079172998553430261e+03
1.500000000000000000e+00 2.093474449219862890e+03
1.500000000000000000e+00 2.160092086950943212e+03
1.500000000000000000e+00 2.361585636908804190e+03
1.500000000000000000e+00 2.401458444516662894e+03
1.500000000000000000e+00 2.679135671532371816e+03
1.500000000000000000e+00 2.739718990741697780e+03
1.500000000000000000e+00 2.756193168733713719e+03
1.500000000000000000e+00 3.180511355534516952e+03
2.500000000000000000e+00 -1.773564080911176788e+01
2.500000000000000000e+00 1.161173454752918133e+02
2.500000000000000000e+00 2.808449475684230379e+02
2.500000000000000000e+00 4.387154789785892035e+02
2.500000000000000000e+00 6.146048283706181792e+02
2.500000000000000000e+00 7.233502501988853055e+02
2.500000000000000000e+00 8.947301873310534575e+02
2.500000000000000000e+00 1.056007599912961950e+03
2.500000000000000000e+00 1.149079812023347586e+03
2.500000000000000000e+00 1.635303110402050152e+03
2.500000000000000000e+00 2.029807581474669860e+03
2.500000000000000000e+00 2.375016012673221667e+03
5.000000000000000000e-01 -2.774052855820273180e+02
5.000000000000000000e-01 -4.418982750363619516e+01
5.000000000000000000e-01 3.269073091686323984e+00
5.000000000000000000e-01 6.139876554752081006e+01
5.000000000000000000e-01 1.128073966446653316e+02
5.000000000000000000e-01 1.312068370624936051e+02
5.000000000000000000e-01 2.332362561002253187e+02
5.000000000000000000e-01 2.609890519657168397e+02
5.000000000000000000e-01 2.994271706968500553e+02
5.000000000000000000e-01 2.997530079683851341e+02
5.000000000000000000e-01 3.195312921374310235e+02
5.000000000000000000e-01 4.541949331292893248e+02
5.000000000000000000e-01 4.811194375777757273e+02
5.000000000000000000e-01 5.290537470246844123e+02
5.000000000000000000e-01 5.436137085340380963e+02
5.000000000000000000e-01 6.026827021858229045e+02
5.000000000000000000e-01 6.426468079237671418e+02
5.000000000000000000e-01 6.829054553668867129e+02
5.000000000000000000e-01 6.972477740404713131e+02
5.000000000000000000e-01 7.666364698235779542e+02
5.000000000000000000e-01 7.858876836622113160e+02
5.000000000000000000e-01 8.102308046298201134e+02
5.000000000000000000e-01 8.327465234994060665e+02
5.000000000000000000e-01 8.436060236141202040e+02
5.000000000000000000e-01 8.593069026004085345e+02
5.000000000000000000e-01 9.579132186863308789e+02
5.000000000000000000e-01 9.667834448415665065e+02
5.000000000000000000e-01 1.016800169096895843e+03
5.000000000000000000e-01 1.067357322402838008e+03
5.000000000000000000e-01 1.109586266425268377e+03
5.000000000000000000e-01 1.166254698859866267e+03
5.000000000000000000e-01 1.225965679462442722e+03
5.000000000000000000e-01 1.238381194570876460e+03
5.000000000000000000e-01 1.269781018505947486e+03
5.000000000000000000e-01 1.337165666705627700e+03
5.000000000000000000e-01 1.404461376382442950e+03
5.000000000000000000e-01 1.553765731023334638e+03
5.000000000000000000e-01 1.566195910230353547e+03
5.000000000000000000e-01 1.633664801152360951e+03
5.000000000000000000e-01 1.694637913510277031e+03
